,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
79,MLS Listing,,Condo/Co-op,301 Mission St Unit 6D,San Francisco,CA,94105,900000,1.0,1.0,Yerba Buena,789.0,,2009.0,5.0,1141.0,1670.0,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-6D/home/40142372,San Francisco MLS,493101,N,Y,37.7903824,-122.3961531
80,MLS Listing,,Single Family Residential,1348 Douglass St,San Francisco,CA,94131,1475000,3.0,2.0,Noe Valley,1651.0,2107.0,1947.0,5.0,893.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1348-Douglass-St-94131/home/1142988,San Francisco MLS,493770,N,Y,37.7455599,-122.4381538
81,MLS Listing,,Single Family Residential,1426 Underwood Ave,San Francisco,CA,94124,799000,3.0,2.0,Bayview,1596.0,3349.0,1940.0,5.0,501.0,,Active,January-23-2020 05:00 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Francisco/1426-Underwood-Ave-94124/home/1430161,San Francisco MLS,493658,N,Y,37.728185,-122.388488
82,MLS Listing,,Condo/Co-op,752 Lake St,San Francisco,CA,94118,2250000,3.0,2.0,Lake,1755.0,,1911.0,5.0,1282.0,596.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/752-Lake-St-94118/unit-756/home/902950,San Francisco MLS,493749,N,Y,37.7867467,-122.4677362
83,MLS Listing,,Condo/Co-op,15 Jennings Ct,San Francisco,CA,94124,949000,3.0,2.0,Bayview Heights,1210.0,,1995.0,6.0,784.0,275.0,Active,,,http://www.redfin.com/CA/San-Francisco/15-Jennings-Ct-94124/home/743626,San Francisco MLS,493671,N,Y,37.717632,-122.397658
84,MLS Listing,,Single Family Residential,76 Cielito Dr,SAN FRANCISCO,CA,94134,998000,4.0,2.0,SAN FRANCISCO,1698.0,1999.0,1944.0,6.0,588.0,,Active,January-23-2020 05:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/76-Cielito-Dr-94134/home/1836041,MLSListings,ML81779388,N,Y,37.7093939,-122.4222711
85,MLS Listing,,Single Family Residential,1683 Newcomb Ave,San Francisco,CA,94124,1199000,4.0,5.0,Bayview,2908.0,2500.0,1890.0,6.0,412.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1683-Newcomb-Ave-94124/home/1074581,San Francisco MLS,493797,N,Y,37.73597720000001,-122.3915587
86,MLS Listing,,Condo/Co-op,460 Filbert #3,San Francisco,CA,94109,895000,1.0,1.0,Telegraph Hill,760.0,,,6.0,1178.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/460-Filbert-St-94133/unit-3/home/1474284,San Francisco MLS,491393,N,Y,37.80193670000001,-122.4071922
87,MLS Listing,,Single Family Residential,2075 Quesada Ave,SAN FRANCISCO,CA,94124,860000,4.0,2.0,SAN FRANCISCO,1737.0,2495.0,1907.0,6.0,495.0,,Active,,,http://www.redfin.com/CA/San-Francisco/2075-Quesada-Ave-94124/home/1231834,MLSListings,ML81779358,N,Y,37.737195,-122.398787
88,MLS Listing,,Single Family Residential,155 San Leandro Way,San Francisco,CA,94127,3295000,5.0,3.0,St. Francis Wood,3312.0,4996.0,1925.0,6.0,995.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/155-San-Leandro-Way-94127/home/1806228,San Francisco MLS,493676,N,Y,37.733908,-122.4684622
89,MLS Listing,,Multi-Family (2-4 Unit),1919 Oakdale Ave,San Francisco,CA,94124,655000,4.0,2.0,Bayview,1750.0,2495.0,1900.0,6.0,374.0,,Active,,,http://www.redfin.com/CA/San-Francisco/1919-Oakdale-Ave-94124/home/1193308,San Francisco MLS,493789,N,Y,37.73800720000001,-122.3967264
90,MLS Listing,,Condo/Co-op,177 Townsend St #635,San Francisco,CA,94107,1225000,2.0,2.0,South Beach,,,2007.0,6.0,,740.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/177-Townsend-St-94107/unit-635/home/17306080,San Francisco MLS,493754,N,Y,37.7789817,-122.39175149999998
91,MLS Listing,,Condo/Co-op,425 24th Ave,San Francisco,CA,94121,2450000,4.0,4.0,Central Richmond,2303.0,,,6.0,1064.0,250.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/425-24th-Ave-94121/home/170324640,San Francisco MLS,493782,N,Y,37.7815386,-122.4840018
92,MLS Listing,,Condo/Co-op,945 Green St #10,San Francisco,CA,94133,12500000,5.0,5.5,Russian Hill,3880.0,,1928.0,6.0,3222.0,5914.0,Active,,,http://www.redfin.com/CA/San-Francisco/945-Green-St-94133/unit-10/home/12399733,San Francisco MLS,492485,N,Y,37.7983984,-122.41431740000002
93,MLS Listing,,Condo/Co-op,253 Collingwood St Unit B,San Francisco,CA,94141,2995000,3.0,2.0,Eureka Valley/Dolore,2605.0,,1906.0,6.0,1150.0,,Active,,,http://www.redfin.com/CA/San-Francisco/253-Collingwood-St-94114/unit-B/home/170331185,San Francisco MLS,493645,N,Y,37.7583587,-122.4356304
94,MLS Listing,,Multi-Family (2-4 Unit),879-881 39th Ave,San Francisco,CA,94121,2380000,7.0,4.0,Outer Richmond,3912.0,3600.0,1994.0,6.0,608.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/879-39th-Ave-94121/home/1732835,San Francisco MLS,493759,N,Y,37.772301,-122.499546
95,MLS Listing,,Condo/Co-op,2828 21st St,San Francisco,CA,94110,1750000,2.0,2.5,Inner Mission,,,,6.0,,175.0,Active,January-23-2020 05:30 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/2828-21st-St-94110/home/167121487,San Francisco MLS,493653,N,Y,37.7576014,-122.411071
96,MLS Listing,,Single Family Residential,1043 Hollister Ave,San Francisco,CA,94124,749000,2.0,1.0,Bayview,,2500.0,1908.0,6.0,,,Active,January-23-2020 06:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/1043-Hollister-Ave-94124/home/1971357,San Francisco MLS,493513,N,Y,37.7189773,-122.3915284
97,MLS Listing,,Condo/Co-op,1483 Sutter St #1506,San Francisco,CA,94109,1200000,2.0,2.0,Van Ness/Civic Center,1130.0,,1993.0,6.0,1062.0,869.0,Active,January-25-2020 11:00 AM,January-25-2020 01:00 PM,http://www.redfin.com/CA/San-Francisco/1483-Sutter-St-94109/unit-1506/home/572067,San Francisco MLS,493672,N,Y,37.7867158,-122.4242025
98,MLS Listing,,Condo/Co-op,251 Collingwood St,San Francisco,CA,94114,1495000,1.0,1.0,Eureka Valley/Dolore,1410.0,,1906.0,6.0,1060.0,,Active,,,http://www.redfin.com/CA/San-Francisco/251-Collingwood-St-94114/home/1351579,San Francisco MLS,493643,N,Y,37.7583671,-122.4355862
99,MLS Listing,,Single Family Residential,131 Robinhood Dr,San Francisco,CA,94127,1349000,3.0,2.5,Sherwood Forest,1535.0,3336.0,1954.0,6.0,879.0,,Active,January-25-2020 01:00 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/San-Francisco/131-Robinhood-Dr-94127/home/1014354,San Francisco MLS,493767,N,Y,37.7368545,-122.4559903
100,MLS Listing,,Multi-Family (2-4 Unit),1327-1329 Kearny St,San Francisco,CA,94133,2450000,4.0,2.0,Telegraph Hill,,,1906.0,6.0,,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1327-Kearny-St-94133/home/109689315,San Francisco MLS,493761,N,Y,37.8002675,-122.4060617
101,MLS Listing,,Multi-Family (2-4 Unit),80 Duncan St,San Francisco,CA,94110,2495000,4.0,,Bernal Heights,3650.0,2243.0,1925.0,6.0,684.0,,Active,January-24-2020 12:00 PM,January-24-2020 01:00 PM,http://www.redfin.com/CA/San-Francisco/80-Duncan-St-94110/home/803566,San Francisco MLS,493552,N,Y,37.7465415,-122.4218397
102,MLS Listing,,Condo/Co-op,423 24th Ave,San Francisco,CA,94121,2450000,5.0,4.0,Central Richmond,2301.0,,,6.0,1065.0,250.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/423-24th-Ave-94121/home/1595433,San Francisco MLS,493762,N,Y,37.7815787,-122.4839726
103,MLS Listing,,Multi-Family (2-4 Unit),947-49 Broderick St,San Francisco,CA,94115,1798000,6.0,2.5,North Panhandle,2880.0,3044.0,1910.0,6.0,624.0,,Active,January-23-2020 04:00 PM,January-23-2020 05:30 PM,http://www.redfin.com/CA/San-Francisco/947-Broderick-St-94115/home/1079817,San Francisco MLS,493725,N,Y,37.7791032,-122.4406724
104,MLS Listing,,Single Family Residential,253 Collingwood St,San Francisco,CA,94114,4495000,5.0,4.0,Eureka Valley/Dolore,4015.0,3025.0,1906.0,6.0,1120.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/253-Collingwood-St-94114/home/148085431,San Francisco MLS,493641,N,Y,37.7583587,-122.4356304
105,MLS Listing,,Condo/Co-op,380 10th St #26,San Francisco,CA,94103,1199000,2.0,2.0,South of Market,1372.0,,2004.0,6.0,874.0,659.0,Active,,,http://www.redfin.com/CA/San-Francisco/380-10th-St-94103/unit-26/home/22892366,San Francisco MLS,493647,N,Y,37.7716538,-122.411809
106,MLS Listing,,Condo/Co-op,462 3rd Ave,San Francisco,CA,94118,1465000,3.0,2.0,Inner Richmond,,,1914.0,6.0,,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/462-3rd-Ave-94118/home/1756649,San Francisco MLS,493573,N,Y,37.7799456,-122.4606517
107,MLS Listing,,Condo/Co-op,464 3rd Ave,San Francisco,CA,94118,1429000,3.0,2.0,Inner Richmond,,,1914.0,6.0,,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/464-3rd-Ave-94118/home/170321889,San Francisco MLS,493574,N,Y,37.7798756,-122.460759
108,MLS Listing,,Single Family Residential,8 Miguel St,San Francisco,CA,94131,3995000,4.0,6.5,Glen Park,5070.0,,2007.0,6.0,788.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/8-Miguel-St-94131/home/11736512,San Francisco MLS,493753,N,Y,37.7389695,-122.4305996
109,MLS Listing,,Single Family Residential,220 Teresita Blvd,San Francisco,CA,94127,1195000,2.0,1.0,Miraloma Park,,,1930.0,6.0,,,Active,,,http://www.redfin.com/CA/San-Francisco/220-Teresita-Blvd-94127/home/1884428,San Francisco MLS,493684,N,Y,37.74260039999999,-122.4509922
110,MLS Listing,,Single Family Residential,391 Filbert St,San Francisco,CA,94133,3895000,3.0,2.5,Telegraph Hill,,,2005.0,6.0,,,Active,,,http://www.redfin.com/CA/San-Francisco/391-Filbert-St-94133/home/1914312,San Francisco MLS,493612,N,Y,37.8016454,-122.4060596
111,MLS Listing,,Condo/Co-op,8 Octavia St Ph -2,San Francisco,CA,94102,1395000,2.0,2.0,Hayes Valley,1001.0,,2014.0,6.0,1394.0,741.0,Active,,,http://www.redfin.com/CA/San-Francisco/8-Octavia-St-94102/unit-2/home/170319721,San Francisco MLS,493746,N,Y,37.7726231,-122.4234103
112,MLS Listing,,Single Family Residential,2463 34th Ave,San Francisco,CA,94116,1150000,2.0,1.0,Parkside,1095.0,3000.0,1922.0,6.0,1050.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2463-34th-Ave-94116/home/1949439,San Francisco MLS,493678,N,Y,37.7411694,-122.4919603
113,MLS Listing,,Single Family Residential,936 Esmeralda Ave,San Francisco,CA,94110,2980000,4.0,4.0,Bernal Heights,2595.0,4430.0,1968.0,6.0,1148.0,,Active,January-23-2020 04:00 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Francisco/936-Esmeralda-Ave-94110/home/1231941,San Francisco MLS,493090,N,Y,37.7434091,-122.409495
114,MLS Listing,,Single Family Residential,837 Wisconsin St,San Francisco,CA,94107,3495000,4.0,3.5,Potrero Hill,3539.0,2495.0,1923.0,7.0,988.0,,Active,January-23-2020 05:30 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/837-Wisconsin-St-94107/home/2031913,San Francisco MLS,493569,N,Y,37.7567208,-122.3986535
115,MLS Listing,,Condo/Co-op,280 Spear St Unit 17C,SAN FRANCISCO,CA,94105,1800000,2.0,2.0,SAN FRANCISCO,1255.0,,2020.0,7.0,1434.0,1200.0,Active,January-23-2020 01:00 PM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-17C/home/170311371,MLSListings,ML81779225,N,Y,37.7903739,-122.3913812
116,MLS Listing,,Multi-Family (2-4 Unit),284-288 Bonview St,San Francisco,CA,94110,1195000,6.0,2.0,Bernal Heights,1936.0,1794.0,1911.0,7.0,617.0,,Active,,,http://www.redfin.com/CA/San-Francisco/284-Bonview-St-94110/home/2032126,San Francisco MLS,493583,N,Y,37.7398324,-122.4191847
117,MLS Listing,,Single Family Residential,123 Bernard St,San Francisco,CA,94109,2118848,3.0,2.0,Nob Hill,2100.0,1380.0,1951.0,7.0,1009.0,,Active,January-26-2020 12:00 PM,January-26-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/123-Bernard-St-94109/home/1803590,San Francisco MLS,493731,N,Y,37.796159484,-122.4155521
118,MLS Listing,,Condo/Co-op,2200 Pacific Ave Unit 10F,San Francisco,CA,94115,1925000,2.0,2.0,Pacific Heights,1850.0,,1962.0,7.0,1041.0,1694.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2200-Pacific-Ave-94115/unit-10F/home/1296347,San Francisco MLS,493638,N,Y,37.7939819,-122.4317719
119,MLS Listing,,Condo/Co-op,520 Natoma St #12,San Francisco,CA,94103,399000,0.0,1.0,South of Market,,,1911.0,7.0,,390.0,Active,,,http://www.redfin.com/CA/San-Francisco/520-Natoma-St-94103/unit-12/home/12422442,San Francisco MLS,493720,N,Y,37.779856,-122.4083003
120,MLS Listing,,Condo/Co-op,2235 Beach St #201,San Francisco,CA,94123,1950000,2.0,2.0,Marina,1570.0,,1929.0,7.0,1242.0,766.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2235-Beach-St-94123/unit-201/home/1375161,San Francisco MLS,493502,N,Y,37.8031316,-122.4458523
121,MLS Listing,,Multi-Family (5+ Unit),717-723 Union St,San Francisco,CA,94133,4750000,15.0,,North Beach,7682.0,3645.0,1910.0,7.0,618.0,,Active,,,http://www.redfin.com/CA/San-Francisco/717-Union-St-94133/home/2017963,San Francisco MLS,493714,N,Y,37.7999426,-122.4111932
122,MLS Listing,,Condo/Co-op,229 Brannan St Unit 15D,San Francisco,CA,94107,2200000,2.0,2.0,South Beach,1180.0,,2001.0,7.0,1864.0,1196.0,Active,,,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-15D/home/1416964,San Francisco MLS,493679,N,Y,37.7824513,-122.3902228
123,MLS Listing,,Single Family Residential,4448 24th St,SAN FRANCISCO,CA,94114,1795000,2.0,2.0,SAN FRANCISCO,1414.0,2944.0,1910.0,7.0,1269.0,,Active,January-25-2020 12:00 PM,January-25-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/4448-24th-St-94114/home/1053431,MLSListings,ML81779133,N,Y,37.7511831,-122.44176570000002
124,MLS Listing,,Condo/Co-op,55 Page St #314,San Francisco,CA,94102,649000,0.0,1.0,Hayes Valley,476.0,,2008.0,7.0,1363.0,476.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-314/home/17305140,San Francisco MLS,493677,N,Y,37.7738899,-122.4218771
125,MLS Listing,,Single Family Residential,2039 47th Ave,San Francisco,CA,94116,1195000,3.0,2.0,Outer Parkside,1457.0,2996.0,1955.0,7.0,820.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2039-47th-Ave-94116/home/1164292,San Francisco MLS,493706,N,Y,37.7484217,-122.5063663
126,MLS Listing,,Condo/Co-op,1258 Francisco St,San Francisco,CA,94123,3245000,4.0,3.0,Marina,2860.0,,1925.0,7.0,1135.0,350.0,Active,,,http://www.redfin.com/CA/San-Francisco/1258-Francisco-St-94123/home/167262106,San Francisco MLS,493521,N,Y,37.8033168,-122.4260428
127,MLS Listing,,Vacant Land,868 Moultrie St,San Francisco,CA,94110,2100000,,,Bernal Heights,,1750.0,,8.0,,,Active,,,http://www.redfin.com/CA/San-Francisco/868-Moultrie-St-94110/unit-V/home/110064224,San Francisco MLS,493697,N,Y,37.73352,-122.416485
128,MLS Listing,,Condo/Co-op,2717 Pine St,San Francisco,CA,94115,1995000,3.0,2.0,Lower Pacific Height,,,2006.0,8.0,,350.0,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2717-Pine-St-94115/home/12277425,San Francisco MLS,493352,N,Y,37.786755,-122.440801
129,MLS Listing,,Single Family Residential,466 40th Ave,San Francisco,CA,94121,1299000,2.0,1.0,Outer Richmond,1310.0,3440.0,1917.0,8.0,992.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/San-Francisco/466-40th-Ave-94121/home/2030946,San Francisco MLS,493656,N,Y,37.7800616,-122.5005638
130,MLS Listing,,Multi-Family (5+ Unit),1801 Folsom St,SAN FRANCISCO,CA,94103,5200000,,,SAN FRANCISCO,3746.0,3746.0,1906.0,8.0,1388.0,,Active,,,http://www.redfin.com/CA/San-Francisco/1801-Folsom-St-94103/home/170280929,MLSListings,ML81779013,N,Y,37.768398,-122.415327
131,MLS Listing,,Single Family Residential,139 Gladeview Way,San Francisco,CA,94131,1698000,4.0,3.0,Midtown Terrace,2010.0,3733.0,1957.0,9.0,845.0,,Active,,,http://www.redfin.com/CA/San-Francisco/139-Gladeview-Way-94131/home/1053307,San Francisco MLS,493614,N,Y,37.7521285,-122.4506384
132,MLS Listing,,Condo/Co-op,776 Tehama St #9,San Francisco,CA,94103,430500,1.0,1.0,South of Market,418.0,,2006.0,9.0,1030.0,451.0,Active,January-23-2020 05:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/776-Tehama-St-94103/unit-9/home/22886346,San Francisco MLS,493637,N,Y,37.775022,-122.4124606
133,MLS Listing,,Single Family Residential,3103 Clay St,San Francisco,CA,94115,4200000,4.0,3.0,Pacific Heights,,3593.0,,9.0,,,Active,,,http://www.redfin.com/CA/San-Francisco/3103-Clay-St-94115/home/1269369,San Francisco MLS,493619,N,Y,37.7892006,-122.4446163
134,MLS Listing,,Condo/Co-op,1760 Pacific Ave #9,San Francisco,CA,94109,1995000,2.0,2.0,Pacific Heights,1975.0,,1905.0,9.0,1010.0,641.0,Active,,,http://www.redfin.com/CA/San-Francisco/1760-Pacific-Ave-94109/unit-9/home/1078882,San Francisco MLS,493512,N,Y,37.7949511,-122.4243186
135,MLS Listing,,Townhouse,1269 Lombard St Unit B,San Francisco,CA,94109,2500000,3.0,2.0,Russian Hill,1599.0,,2013.0,9.0,1563.0,475.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1269-Lombard-St-94109/unit-B/home/110051515,San Francisco MLS,493557,N,Y,37.8015429,-122.4224209
136,MLS Listing,,Single Family Residential,882 25th Ave,San Francisco,CA,94121,1995000,3.0,2.5,Central Richmond,2216.0,2038.0,1923.0,9.0,900.0,,Active,January-23-2020 05:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/882-25th-Ave-94121/home/2016076,San Francisco MLS,493549,N,Y,37.7729171,-122.4840283
137,MLS Listing,,Single Family Residential,79 Bradford St,San Francisco,CA,94110,1249000,2.0,2.0,Bernal Heights,1234.0,1750.0,1933.0,9.0,1012.0,,Active,,,http://www.redfin.com/CA/San-Francisco/79-Bradford-St-94110/home/2001208,San Francisco MLS,493266,N,Y,37.7417512,-122.4092848
138,MLS Listing,,Single Family Residential,2366 20th Ave,San Francisco,CA,94116,1295000,3.0,2.5,Parkside,2205.0,2996.0,1926.0,9.0,587.0,,Active,January-23-2020 05:00 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Francisco/2366-20th-Ave-94116/home/1620550,San Francisco MLS,493626,N,Y,37.7436441,-122.476588
139,MLS Listing,,Condo/Co-op,161 Dolores St #5,San Francisco,CA,94103,800000,1.0,1.0,Mission Dolores,700.0,,1914.0,9.0,1143.0,262.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/161-Dolores-St-94103/unit-5/home/40940033,San Francisco MLS,492789,N,Y,37.7668913,-122.4263012
140,MLS Listing,,Single Family Residential,787 30th Ave,San Francisco,CA,94121,1595000,3.0,3.0,Central Richmond,1726.0,1750.0,1941.0,9.0,924.0,,Active,,,http://www.redfin.com/CA/San-Francisco/787-30th-Ave-94121/home/971136,San Francisco MLS,493623,N,Y,37.7744671,-122.4899251
141,MLS Listing,,Condo/Co-op,1616 12th Ave,San Francisco,CA,94122,1775000,4.0,3.0,Inner Sunset,2100.0,,2001.0,9.0,845.0,200.0,Active,,,http://www.redfin.com/CA/San-Francisco/1616-12th-Ave-94122/home/890041,San Francisco MLS,493522,N,Y,37.7579081,-122.4688602
142,MLS Listing,,Condo/Co-op,111 Chestnut St #110,San Francisco,CA,94111,899000,1.0,1.0,North Waterfront,1005.0,,1993.0,9.0,895.0,950.0,Active,,,http://www.redfin.com/CA/San-Francisco/111-Chestnut-St-94111/unit-110/home/1963147,San Francisco MLS,493599,N,Y,37.8042439,-122.4055041
143,MLS Listing,,Condo/Co-op,2427 Franklin St,San Francisco,CA,94123,2350000,4.0,2.5,Pacific Heights,2158.0,,1908.0,9.0,1089.0,754.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2427-Franklin-St-94123/home/12353729,San Francisco MLS,493561,N,Y,37.796846,-122.4254805
144,MLS Listing,,Multi-Family (5+ Unit),659 Scott St,San Francisco,CA,94117,6600000,22.0,,Alamo Square,15045.0,5500.0,1922.0,9.0,439.0,,Active,,,http://www.redfin.com/CA/San-Francisco/659-Scott-St-94117/home/1818439,San Francisco MLS,493620,N,Y,37.7759744,-122.4365389
145,MLS Listing,,Multi-Family (5+ Unit),510 Stockton St,San Francisco,CA,94108,7575000,24.0,,Financial District,13752.0,4400.0,1920.0,9.0,551.0,,Active,,,http://www.redfin.com/CA/San-Francisco/510-Stockton-St-94108/home/552104,San Francisco MLS,493615,N,Y,37.790811,-122.406928
146,MLS Listing,,Multi-Family (2-4 Unit),5-7 Duncan St,San Francisco,CA,94110,1997000,5.0,3.0,Bernal Heights,2560.0,2021.0,1910.0,9.0,780.0,,Active,,,http://www.redfin.com/CA/San-Francisco/5-Duncan-St-94110/home/803597,San Francisco MLS,493610,N,Y,37.7463128,-122.4206477
147,MLS Listing,,Multi-Family (2-4 Unit),972-974 York St,San Francisco,CA,94110,1795000,5.0,2.0,Inner Mission,2573.0,2495.0,1900.0,9.0,698.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/972-York-St-94110/home/733403,San Francisco MLS,493205,N,Y,37.7565296,-122.4088219
148,MLS Listing,,Condo/Co-op,1880 Steiner St #409,SAN FRANCISCO,CA,94115,1195000,2.0,2.0,SAN FRANCISCO,983.0,,1999.0,10.0,1216.0,629.0,Active,,,http://www.redfin.com/CA/San-Francisco/1880-Steiner-St-94115/unit-409/home/1617841,MLSListings,ML81778874,N,Y,37.7865726,-122.4347131
